app_id,name,genre,price_usd,release_year,is_free
1818750,MultiVersus,Action,0.0,2022,1
1874490,Potionomics,Indie,19.99,2022,0
1024650,Port Royale 4,Simulation,39.99,2020,0
918570,Century: Age of Ashes,Racing,0.0,2021,1
894020,Death's Door,Action,19.99,2021,0
969990,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,Action,29.99,2020,0
1358700,STRANGER OF PARADISE FINAL FANTASY ORIGIN,Action,39.99,2023,0
1796220,Laika: Aged Through Blood,Action,19.99,2023,0
1677770,The Case of the Golden Idol,Adventure,17.99,2022,0
874260,The Forgotten City,Adventure,24.99,2021,0
1434950,HighFleet,Action,19.49,2021,0
936790,Life is Strange: True Colors,Action,59.99,2021,0
1515210,The Past Within,Adventure,5.99,2022,0
1202200,Paleo Pines,Adventure,29.99,2023,0
1361510,Teenage Mutant Ninja Turtles: Shredder's Revenge,Action,16.24,2022,0
604540,Empire of Sin,RPG,39.99,2020,0
2634890,MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,Action,49.99,2024,0
1712350,Riven,Adventure,34.99,2024,0
907650,Stronghold: Warlords,Simulation,39.99,2021,0
1760250,Madden NFL 23,Sports,0.0,2022,1
893850,THE LONGING,Adventure,11.24,2020,0
1668510,The Legend of Heroes: Trails from Zero,RPG,27.99,2022,0
1227530,Partisans 1941,Indie,29.99,2020,0
981430,Gordian Quest,Adventure,19.99,2022,0
897450,The Survivalists,Action,24.99,2020,0
2380050,Star Trucker,Simulation,19.99,2024,0
1623070,Master of Magic,Indie,39.99,2022,0
977880,Eastward,Action,24.99,2021,0
1422440,Cataclismo,Simulation,29.99,2024,0
1480560,Lawn Mowing Simulator,Simulation,19.99,2021,0
2272250,Forgive Me Father 2,Action,24.99,2024,0
1276790,Ruined King: A League of Legends Story™,Indie,29.99,2021,0
1225570,Unravel Two,Action,4.99,2020,0
1544020,The Callisto Protocol™,Action,59.99,2022,0
2067050,Squirrel with a Gun,Action,19.99,2024,0
1599660,Sackboy™: A Big Adventure,Adventure,59.99,2022,0
1061910,Metal: Hellsinger,Action,9.89,2022,0
1069160,SKALD: Against the Black Priory,Indie,11.99,2024,0
2638370,Five Nights at Freddy's: Into the Pit,Action,19.99,2024,0
1184050,Gears Tactics,Strategy,29.99,2020,0
1178830,Bright Memory: Infinite,Action,19.99,2021,0
550320,art of rally,Racing,24.99,2020,0
1030210,Torchlight III,Action,39.99,2020,0
1281590,The Dark Pictures Anthology: House of Ashes,Adventure,29.99,2021,0
2021880,Ara: History Untold,Strategy,59.99,2024,0
2527390,Dead Rising Deluxe Remaster,Action,49.99,2024,0
953490,CARRION,Action,19.99,2020,0
1954200,Kena: Bridge of Spirits,Action,39.99,2022,0
1076200,Roguebook,Adventure,24.99,2021,0
1794960,Sonic Origins,Action,29.99,2022,0
1716120,Monster Rancher 1 & 2 DX,RPG,29.99,2021,0
1268590,Millennia,Simulation,39.99,2024,0
2356560,Monster Hunter Stories,RPG,23.99,2024,0
1436700,Trine 5: A Clockwork Conspiracy,Action,29.99,2023,0
1262600,Need for Speed™ Rivals,Racing,9.99,2020,0
1446650,BRAVELY DEFAULT II,Adventure,59.99,2021,0
1386780,City of Gangsters,Simulation,29.99,2021,0
1755910,Capcom Arcade 2nd Stadium,Action,0.0,2022,1
1668540,The Legend of Heroes: Trails into Reverie,RPG,38.99,2023,0
1556200,Predator: Hunting Grounds,Action,19.99,2021,0
2637990,Duck Detective: The Secret Salami,Adventure,9.99,2024,0
1771980,The Operator,Adventure,11.89,2024,0
1582650,Caravan SandWitch,Adventure,24.99,2024,0
1136370,Bear and Breakfast,Adventure,19.99,2022,0
1668520,The Legend of Heroes: Trails to Azure,RPG,39.99,2023,0
1272160,The Life and Suffering of Sir Brante,Adventure,19.99,2021,0
1340480,The Cosmic Wheel Sisterhood,Adventure,8.99,2023,0
1170080,Foretales,Adventure,19.99,2022,0
1552350,The Jackbox Party Pack 8,Casual,29.99,2021,0
1233570,Mirror's Edge™ Catalyst,Action,4.99,2020,0
988910,Super Mega Baseball 3,Sports,44.99,2020,0
1205520,Pentiment,Adventure,19.99,2022,0
1283410,Tails of Iron,Action,24.99,2021,0
750130,The Sinking City,Action,39.99,2021,0
1567020,The Dark Pictures Anthology: The Devil in Me,Adventure,39.99,2022,0
2071500,Islands of Insight,Adventure,29.99,2024,0
1194630,The Dark Pictures Anthology: Little Hope,Adventure,19.99,2020,0
956030,Creaks,Adventure,4.99,2020,0
1937780,Total War: PHARAOH,Action,39.99,2023,0
1675830,1000xRESIST,Adventure,15.99,2024,0
738520,Breathedge,Action,24.99,2021,0
1939160,Shadows Over Loathing,Adventure,22.99,2022,0
1356670,Sakuna: Of Rice and Ruin,Action,14.99,2020,0
1967430,Ghost Trick: Phantom Detective,Action,14.99,2023,0
1395030,Kathy Rain: Director's Cut,Adventure,14.99,2021,0
597820,BIOMUTANT,Action,39.99,2021,0
2741560,SimCity™ 3000 Unlimited,Casual,2.49,2024,0
895620,Spellcaster University,Simulation,24.99,2021,0
1578650,Citizen Sleeper,Adventure,19.99,2022,0
1812090,Escape Academy,Adventure,19.99,2022,0
1140270,Monster Prom 2: Monster Camp,Indie,11.99,2020,0
466630,The Pedestrian,Adventure,19.99,2020,0
2012510,Stormgate,Action,0.0,2024,1
1115690,"Yes, Your Grace",Adventure,4.99,2020,0
1355090,RAILGRADE,Simulation,29.99,2023,0
1123050,GRIME,Action,24.99,2021,0
1874000,Life is Strange: Double Exposure,Action,49.99,2024,0
1282150,SpongeBob SquarePants: The Cosmic Shake,Action,39.99,2023,0
2370170,EARTH DEFENSE FORCE: WORLD BROTHERS 2,Action,49.99,2024,0
2510710,Kunitsu-Gami: Path of the Goddess,Action,49.99,2024,0
1240210,There Is No Game: Wrong Dimension,Adventure,12.99,2020,0
1147550,Not For Broadcast,Adventure,24.99,2022,0
2446550,STAR WARS™: Battlefront Classic Collection,Action,35.01,2024,0
2111190,MULLET MADJACK,Action,19.99,2024,0
2238900,STAR OCEAN THE SECOND STORY R,Action,49.99,2023,0
1137300,Sherlock Holmes Chapter One,Action,44.99,2021,0
2445990,Bloomtown: A Different Story,Adventure,24.99,2024,0
1291340,Townscaper,Casual,5.99,2021,0
690040,SUPERHOT: MIND CONTROL DELETE,Action,24.99,2020,0
1570010,FAR: Changing Tides,Action,19.99,2022,0
1354830,Cat Cafe Manager,Indie,19.99,2022,0
1840080,Homeworld 3,Simulation,59.99,2024,0
998740,Ring of Pain,Indie,19.99,2020,0
1222370,Necromunda: Hired Gun,Action,39.99,2021,0
1004750,WRC 8 FIA World Rally Championship,Racing,29.99,2020,0
1451810,LEGO® 2K Drive,Racing,29.99,2023,0
2230650,TEVI,Action,29.99,2023,0
1622910,Still Wakes the Deep,Action,34.99,2024,0
1622900,Star Trek: Infinite,Adventure,29.99,2023,0
1238880,Battlefield™ Hardline,Action,5.99,2020,0
1766740,Choo-Choo Charles,Action,19.99,2022,0
1100410,Commandos 2 - HD Remaster,Strategy,19.99,2020,0
2195410,Songs of Silence,Indie,39.99,2024,0
2111170,STORY OF SEASONS: A Wonderful Life,Casual,19.99,2023,0
1590760,Metal Slug Tactics,Action,22.49,2024,0
1816300,HARVESTELLA,Action,59.99,2022,0
1072500,AO Tennis 2,Sports,49.99,2020,0
1271100,Deadly Premonition 2: A Blessing in Disguise,Action,39.99,2022,0
924980,Trials of Mana,RPG,49.99,2020,0
1335790,Operation: Tango,Adventure,8.99,2021,0
1540210,Arizona Sunshine® 2,Action,39.99,2023,0
1998340,Labyrinth of Galleria: The Moon Society,RPG,49.99,2023,0
424370,Wolcen: Lords of Mayhem,Action,29.99,2020,0
1585220,Melatonin,Action,14.99,2022,0
1644940,Loddlenaut,Adventure,19.99,2023,0
1135300,King's Bounty II,Adventure,39.99,2021,0
1792250,Serious Sam: Siberian Mayhem,Action,19.99,2022,0
1283400,Steelrising,Action,49.99,2022,0
1287840,Disciples: Liberation,RPG,39.99,2021,0
824600,HROT,Action,19.99,2023,0
2305840,Cat Quest III,Action,19.99,2024,0
2878600,Harry Potter: Quidditch Champions,Sports,29.99,2024,0
921800,Encased: A Sci-Fi Post-Apocalyptic RPG,Adventure,29.99,2021,0
1029210,30XX,Action,19.99,2023,0
2490990,Visions of Mana,Action,59.99,2024,0
751630,After the Fall®,Action,29.99,2021,0
1266700,Destroy All Humans! 2 - Reprobed,Action,39.99,2022,0
1328350,Turbo Overkill,Action,24.99,2023,0
798490,Othercide,Indie,29.99,2020,0
553540,Phantom Brigade,Indie,29.99,2023,0
2085000,SaGa Emerald Beyond,RPG,49.99,2024,0
1432050,Nobody Saves the World,Action,9.99,2022,0
1133760,CHRONO CROSS: THE RADICAL DREAMERS EDITION,Adventure,19.99,2022,0
850320,PHOGS!,Adventure,24.99,2020,0
1619520,Cross Blitz,Adventure,13.39,2023,0
651670,Star Renegades,Action,24.99,2020,0
2379390,Tom Clancy’s Rainbow Six® Extraction,Action,9.99,2023,0
2223840,The Casting of Frank Stone™,Adventure,39.99,2024,0
1392960,STORY OF SEASONS: Pioneers of Olive Town,Casual,13.99,2021,0
916840,The Walking Dead: Saints & Sinners,Action,39.99,2020,0
2021210,DRAGON QUEST TREASURES,Action,49.99,2023,0
2719200,SAMURAI WARRIORS 4 DX,Action,49.99,2024,0
1097200,Twelve Minutes,Adventure,24.99,2021,0
1167750,The Lamplighters League,Adventure,49.99,2023,0
958400,Project CARS 3,Racing,59.99,2020,0
1938010,WILD HEARTS™,Action,17.49,2023,0
1977170,Jusant,Action,14.99,2023,0
1898290,LEGO® Bricktales,Adventure,29.99,2022,0
1999770,Atelier Ryza 3: Alchemist of the End & the Secret Key,Adventure,59.99,2023,0
1956040,Kingdom Eighties,Action,11.99,2023,0
2366980,Thank Goodness You're Here!,Adventure,15.99,2024,0
1419160,Souldiers,Action,19.99,2022,0
2481020,Vampire Therapist,Indie,14.99,2024,0
1522160,Disney Epic Mickey: Rebrushed,Action,59.99,2024,0
1610440,Minds Beneath Us,Adventure,17.99,2024,0
964800,Prodeus,Action,24.99,2022,0
1097130,Circuit Superstars,Racing,19.99,2023,0
1903620,Killer Frequency,Adventure,8.49,2023,0
1978590,Anger Foot,Action,17.49,2024,0
914800,Coffee Talk,Adventure,6.49,2020,0
1138660,Black Book,Adventure,24.99,2021,0
1634860,Minishoot' Adventures,Action,14.99,2024,0
1574240,Dread Delusion,Action,19.99,2024,0
1920480,River City Girls 2,Action,39.99,2022,0
1196470,WE ARE FOOTBALL,Sports,24.99,2021,0
465200,Fury Unleashed,Action,19.99,2020,0
594330,Visage,Action,34.99,2020,0
1286350,BPM: BULLETS PER MINUTE,Action,19.99,2020,0
1203710,UnMetal,Action,19.99,2021,0
1289380,Sheltered 2,Indie,19.99,2021,0
2243710,Rune Factory 3 Special,Casual,15.99,2023,0
2386310,Ultros,Adventure,12.49,2024,0
1038250,DIRT 5,Racing,11.99,2020,0
1037020,ScourgeBringer,Action,16.99,2020,0
2102450,Enotria: The Last Song,Action,39.99,2024,0
1449200,AI: THE SOMNIUM FILES - nirvanA Initiative,Adventure,59.99,2022,0
1082430,Before Your Eyes,Adventure,9.99,2021,0
913740,WORLD OF HORROR,Indie,19.99,2023,0
2229560,Zet Zillions,Strategy,6.99,2024,0
1580520,Lost Eidolons,Casual,34.99,2022,0
1205450,Turnip Boy Commits Tax Evasion,Action,14.99,2021,0
768520,Red Solstice 2: Survivors,RPG,13.49,2021,0
803330,Destroy All Humans!,Action,29.99,2020,0
1343240,Thymesia,Action,9.99,2022,0
1981570,Land of the Vikings,Strategy,25.99,2023,0
1042490,Call of the Sea,Adventure,19.99,2020,0
1167450,DAEMON X MACHINA,Action,19.99,2020,0
731040,The Invincible,Action,29.99,2023,0
814000,ONE PIECE ODYSSEY,Action,59.99,2023,0
960690,One Step From Eden,Action,19.99,2020,0
1876590,I Am Your Beast,Action,19.99,2024,0
1368030,ANNO: Mutationem,Action,24.99,2022,0
1368870,Field of Glory II: Medieval,Simulation,29.99,2021,0
1082180,TT Isle of Man: Ride on the Edge 2,Racing,29.99,2020,0
1462570,Lost in Random™,Action,7.49,2021,0
1496590,Tchia,Action,17.49,2024,0
1271700,HOT WHEELS UNLEASHED™,Racing,39.99,2021,0
707030,POSTAL 4: No Regerts,Action,39.99,2022,0
1904860,Legends of Kingdom Rush,Indie,14.99,2022,0
2215260,Scott Pilgrim vs. The World™: The Game – Complete Edition,Action,14.99,2023,0
1519090,Welcome to ParadiZe,Action,29.99,2024,0
2216830,The Jackbox Party Pack 10,Casual,29.99,2023,0
1310410,Alone in the Dark,Action,59.99,2024,0
1517970,Aeterna Noctis,Action,7.49,2021,0
2060130,Return to Monkey Island,Adventure,12.49,2022,0
841190,"Honey, I Joined a Cult",Casual,7.47,2022,0
1239520,Madden NFL 21,Sports,0.0,2020,1
698670,Scorn,Action,12.49,2022,0
1179210,Kill It With Fire,Action,12.99,2020,0
811320,Jupiter Hell,Indie,24.99,2021,0
2134770,SteamWorld Build,Simulation,24.99,2023,0
1685750,Capcom Fighting Collection,Action,15.99,2022,0
1282410,Hard West 2,Action,29.99,2022,0
2076140,Tavern Talk,Adventure,14.39,2024,0
2739830,King Arthur: Legion IX,RPG,19.99,2024,0
1158370,Aragami 2,Action,34.99,2021,0
1155970,Roadwarden,Adventure,10.99,2022,0
871980,Digimon Survive,RPG,59.99,2022,0
1073910,Before We Leave,Casual,19.99,2021,0
1138850,Heavenly Bodies,Action,19.99,2021,0
628670,Hellpoint,Action,34.99,2020,0
1229380,Everhood,Action,9.99,2021,0
1731070,Asterigos: Curse of the Stars,Action,34.99,2022,0
2233120,A Quiet Place: The Road Ahead,Action,29.99,2024,0
1425350,Botany Manor,Adventure,24.99,2024,0
1058450,MY HERO ONE'S JUSTICE 2,Action,39.99,2020,0
1357860,Fuga: Melodies of Steel,RPG,39.99,2021,0
1622350,Copycat,Adventure,11.99,2024,0
1749750,Disgaea 6 Complete,RPG,59.99,2022,0
757310,Sable,Adventure,24.99,2021,0
1885110,Cryptmaster,Adventure,24.99,2024,0
2420660,Neva,Adventure,19.99,2024,0
1306630,Lost Ruins,Action,19.99,2021,0
1621310,Atelier Sophie 2: The Alchemist of the Mysterious Dream,RPG,59.99,2022,0
1402120,9 Years of Shadows,Action,19.99,2023,0
1153640,Chorus,Action,24.99,2021,0
1213700,Spirit of the North,Adventure,19.99,2020,0
1472660,No Place Like Home,Adventure,19.99,2022,0
473950,Manifold Garden,Adventure,19.99,2020,0
1931010,Spirittea,Adventure,13.99,2023,0
1859470,PAC-MAN WORLD Re-PAC,Action,29.99,2022,0
1406850,The Legend of Tianding,Action,19.99,2021,0
2292260,STAR WARS™: Dark Forces Remaster,Action,29.99,2024,0
1844380,Warhammer Age of Sigmar: Realms of Ruin,Action,59.99,2023,0
2014550,Voidwrought,Action,19.99,2024,0
2461850,Senua’s Saga: Hellblade II,Action,49.99,2024,0
1195290,Moncage,Adventure,14.99,2021,0
1663220,Coffee Talk Episode 2: Hibiscus & Butterfly,Adventure,10.49,2023,0
1649010,Miasma Chronicles,Action,34.99,2023,0
1367590,Tormented Souls,Action,19.99,2021,0
957960,Inkulinati,Indie,24.99,2024,0
1416050,Shovel Knight Dig,Action,24.99,2022,0
1249040,American Arcadia,Adventure,12.99,2023,0
1347780,Freedom Fighters,Action,0.0,2020,1
1154810,Going Under,Action,4.99,2020,0
1118240,Lake,Adventure,7.99,2021,0
1087760,The Gunk,Action,24.99,2022,0
1046400,Astalon: Tears of the Earth,Action,19.99,2021,0
1832040,Flintlock: The Siege of Dawn,Action,31.49,2024,0
566440,Necromunda: Underhive Wars,Action,19.99,2020,0
978520,Legend of Keepers: Career of a Dungeon Manager,Indie,19.99,2021,0
746850,Cloudpunk,Adventure,6.99,2020,0
1777620,Soul Hackers 2,RPG,59.99,2022,0
1840800,Headquarters: World War II,Simulation,25.99,2024,0
1119980,In Sound Mind,Action,34.99,2021,0
787810,Rogue Heroes: Ruins of Tasos,Action,19.99,2021,0
1608640,OTXO,Action,14.99,2023,0
1013140,Outcast - A New Beginning,Action,39.99,2024,0
1328840,Lost in Play,Adventure,7.99,2022,0
1730590,The Entropy Centre,Adventure,19.99,2022,0
1497440,COCOON,Adventure,24.99,2023,0
1337010,Alba: A Wildlife Adventure,Adventure,4.24,2020,0
1286990,CONSCRIPT,Action,15.59,2024,0
1388870,Arcade Paradise,Adventure,19.99,2022,0
999220,Amnesia: Rebirth,Adventure,29.99,2020,0
1449280,Ghostbusters: The Video Game Remastered,Action,24.99,2020,0
1849900,Among Us VR,Casual,9.99,2022,0
2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,Racing,49.99,2023,0
1089830,Monster Energy Supercross - The Official Videogame 3,Racing,24.99,2020,0
1295270,SaGa Frontier Remastered,RPG,24.99,2021,0
2731870,Ys X: Nordics,Action,59.99,2024,0
1324340,Made in Abyss: Binary Star Falling into Darkness,Action,59.99,2022,0
1979440,SAND LAND,Action,59.99,2024,0
785790,WHAT THE GOLF?,Action,6.79,2020,0
1062830,Embr,Action,19.99,2021,0
1456760,ROBOBEAT,Action,19.99,2024,0
1641700,Moving Out 2,Action,29.99,2023,0
1599020,Tinykin,Action,24.99,2022,0
1893810,Solium Infernum,Indie,39.99,2024,0
1341820,As Dusk Falls,Adventure,29.99,2022,0
1101190,Dungeon Defenders: Awakened,Action,29.99,2020,0
1209490,Exit the Gungeon,Action,9.99,2020,0
1201270,A Space for the Unbound,Adventure,19.99,2023,0
996770,Moving Out,Action,4.99,2020,0
1000010,Crown Trick,Adventure,19.99,2020,0
1009290,SWORD ART ONLINE Alicization Lycoris,Action,9.59,2020,0
1155330,Showgunners,Other,29.99,2023,0
1493750,Evil Dead: The Game,Action,29.99,2023,0
1134100,Frozenheim,Simulation,19.99,2022,0
2803280,Dragon Is Dead,Action,17.99,2024,0
2717880,The Rogue Prince of Persia,Action,19.99,2024,0
2379910,Dystopika,Casual,5.59,2024,0
1013220,River City Saga: Three Kingdoms,Action,29.99,2022,0
2254740,Persona 5 Tactica,RPG,59.99,2023,0
1294810,Redfall,Action,39.99,2023,0
1574260,My Friendly Neighborhood,Action,29.99,2023,0
1112890,Calico,Casual,11.99,2020,0
760650,Hammerting,Adventure,2.49,2021,0
1602080,Soulstice,Action,39.99,2022,0
1898500,Worldless,Action,19.99,2023,0
1286320,Exoprimal,Action,19.79,2023,0
1191630,Shantae and the Seven Sirens,Adventure,29.99,2020,0
1812370,Little Goody Two Shoes,Adventure,19.99,2023,0
1669420,Islets,Action,9.99,2022,0
2394650,Crypt Custodian,Adventure,19.99,2024,0
1931730,Fort Solis,Adventure,24.99,2023,0
1069690,Rogue Lords,RPG,24.99,2021,0
1647550,NEO: The World Ends with You,Action,59.99,2022,0
1627570,The Plucky Squire,Adventure,29.99,2024,0
2081080,Capes,Indie,39.99,2024,0
2217580,New Star GP,Racing,29.99,2024,0
1182620,Impostor Factory,Adventure,9.99,2021,0
1680880,Forspoken,Action,69.99,2023,0
2017080,Nickelodeon All-Star Brawl 2,Action,19.99,2023,0
1532690,BLACKTAIL,Action,29.99,2022,0
1654660,En Garde!,Action,19.99,2023,0
1413870,Shadow Man Remastered,Action,19.99,2021,0
1904790,Agatha Christie - Murder on the Orient Express,Action,15.99,2023,0
1051690,Nightmare Reaper,Action,24.99,2022,0
515960,Martha Is Dead,Adventure,29.99,2022,0
1420290,No More Heroes,Action,9.99,2021,0
226620,Desktop Dungeons,Adventure,14.99,2023,0
2694420,KILL KNIGHT,Action,14.99,2024,0
1414850,Nickelodeon All-Star Brawl,Action,49.99,2021,0
1437400,Salt and Sacrifice,Action,19.99,2023,0
1996430,Dicefolk,Casual,14.99,2024,0
1116580,Shady Part of Me,Indie,14.99,2020,0
1670870,MADiSON,Action,34.99,2022,0
1410640,Syberia: The World Before,Adventure,39.99,2022,0
1402110,Eternights,Action,29.99,2023,0
2287330,Empire of the Ants,Strategy,39.99,2024,0
1272840,Dordogne,Adventure,14.99,2023,0
1345890,Deliver Us Mars,Action,29.99,2023,0
2106840,PARANORMASIGHT: The Seven Mysteries of Honjo,Adventure,11.99,2023,0
1040420,Dreamscaper,Action,24.99,2021,0
1341200,DYNASTY WARRIORS 9 Empires,Action,59.99,2021,0
2085370,Classified: France '44,RPG,24.99,2024,0
1330470,F.I.S.T.: Forged In Shadow Torch,Sports,10.49,2021,0
2272400,Station to Station,Casual,17.99,2023,0
2494780,#DRIVE Rally,Racing,19.99,2024,0
919360,Alaloth: Champions of The Four Kingdoms,Action,34.99,2022,0
1928870,Minecraft Legends,Action,39.99,2023,0
1743850,HYPER DEMON,Action,14.99,2022,0
754890,Firmament,Adventure,34.99,2023,0
1676130,Deadlink,Action,24.99,2023,0
1380420,Grow: Song of the Evertree,Action,9.99,2021,0
1045720,The Coma 2: Vicious Sisters,Action,14.99,2020,0
1436590,Phoenotopia: Awakening,Action,19.99,2021,0
983970,Haven,Adventure,24.99,2020,0
1371720,Card Shark,Adventure,7.99,2022,0
1206060,Happy Game,Adventure,3.93,2021,0
1062140,Garden Story,Adventure,19.99,2021,0
1552810,Twin Mirror,Adventure,7.49,2021,0
1967260,Double Dragon Gaiden: Rise Of The Dragons,Action,24.99,2023,0
1949030,Sherlock Holmes The Awakened,Adventure,39.99,2023,0
1196090,Scars Above,Action,29.99,2023,0
2009100,Immortals of Aveum™,Action,14.99,2023,0
1485590,ENDLESS™ Dungeon,Action,19.99,2023,0
1225560,Unravel,Action,4.99,2020,0
2213300,Might & Magic: Clash of Heroes - Definitive Edition,Adventure,10.79,2023,0
981890,Olympic Games Tokyo 2020 – The Official Video Game™,Sports,39.99,2021,0
1299510,Vampire: The Masquerade – Swansong,Adventure,49.99,2023,0
1766100,The Last Hero of Nostalgaia,Action,24.99,2022,0
1497950,EARTH DEFENSE FORCE: WORLD BROTHERS,Action,39.99,2021,0
1920780,Stray Gods: The Roleplaying Musical,Adventure,20.99,2023,0
1996010,Crow Country,Action,19.99,2024,0
1492680,The Pathless,Action,39.99,2021,0
1975440,Under The Waves,Adventure,29.99,2023,0
1889740,Paper Trail,Adventure,19.99,2024,0
1038370,Trials of Fire,Indie,19.99,2021,0
1123450,Chicory: A Colorful Tale,Adventure,19.99,2021,0
1429850,Sumerian Six,Action,29.99,2024,0
1282690,Crysis® 3,Action,0.0,2020,1
795420,The Darkside Detective: A Fumble in the Dark,Adventure,14.99,2021,0
945770,Dark Envoy,RPG,14.99,2023,0
1110910,Mortal Shell,Action,29.99,2021,0
2653940,Star Trek: Resurgence,Adventure,24.99,2024,0
1413660,Elderand,Action,19.99,2023,0
729000,Wytchwood,Adventure,19.99,2021,0
1591530,SAMURAI WARRIORS 5,Action,59.99,2021,0
982290,Airborne Kingdom,Adventure,24.99,2022,0
674930,Boyfriend Dungeon,Indie,9.99,2021,0
1242980,KeyWe,Casual,8.49,2021,0
1000410,WRATH: Aeon of Ruin,Action,24.99,2024,0
1799930,Redout 2,Racing,19.99,2022,0
1311510,Embracelet,Adventure,12.99,2020,0
1158890,White Shadows,Action,19.99,2021,0
2123640,Hollowbody,Adventure,16.99,2024,0
1190170,OlliOlli World,Sports,19.99,2022,0
1432100,The Bookwalker: Thief of Tales,Adventure,14.99,2023,0
1108590,Eldest Souls,Action,19.99,2021,0
1314000,Achilles: Legends Untold,Action,13.74,2023,0
1553000,War Hospital,Strategy,29.99,2024,0
1658290,Eiyuden Chronicle: Rising,Action,4.49,2022,0
2059660,Cavern of Dreams,Action,12.99,2023,0
2398170,BORE BLASTERS,Action,9.99,2024,0
2006140,Withering Rooms,Action,24.99,2024,0
1924360,Lil' Guardsman,Adventure,13.99,2024,0
1937620,Tennis Manager 2022,Racing,9.99,2022,0
2060590,Wilmot Works It Out,Casual,14.99,2024,0
1157220,Nebuchadnezzar,Indie,19.99,2021,0
2304640,Hidden Through Time 2: Myths & Magic,Casual,12.99,2023,0
1608230,Planet of Lana,Action,19.99,2023,0
824550,SD GUNDAM BATTLE ALLIANCE,Action,59.99,2022,0
1390410,Midnight Fight Express,Action,19.99,2022,0
1783360,Meg's Monster,Adventure,14.99,2023,0
720560,Vigil: The Longest Night,Action,21.99,2020,0
1194810,Meet Your Maker,Action,19.99,2023,0
2001340,Fuga: Melodies of Steel 2,RPG,39.99,2023,0
1285670,Post Void,Action,2.99,2020,0
1160220,Paradise Killer,Adventure,19.99,2020,0
2014380,LIVE A LIVE,Adventure,49.99,2023,0
826940,Maid of Sker,Action,24.99,2020,0
1638230,Xuan-Yuan Sword: Mists Beyond the Mountains,RPG,6.99,2023,0
1135910,Hunting Simulator 2,Sports,39.99,2020,0
1182310,The Excavation of Hob's Barrow,Adventure,14.99,2022,0
1283230,Autopsy Simulator,Indie,24.99,2024,0
1373960,INDIKA,Adventure,24.99,2024,0
1108000,Children of Silentown,Adventure,19.99,2023,0
1235100,"Rolling Hills: Make Sushi, Make Friends",Adventure,14.99,2024,0
1231990,Gestalt: Steam & Cinder,Action,19.99,2024,0
1244950,Battletoads,Action,19.99,2020,0
1046790,Eternal Threads,Adventure,19.99,2022,0
1227780,Taur,Action,24.99,2020,0
1137350,Filament,Indie,16.99,2020,0
1913210,AEW: Fight Forever,Sports,39.99,2023,0
1309950,Children of the Sun,Action,14.99,2024,0
1279630,Vampire: The Masquerade - Shadows of New York,Indie,12.99,2020,0
1759380,Bandle Tale: A League of Legends Story,RPG,24.99,2024,0
1046300,Pirates Outlaws,Adventure,19.99,2020,0
1037130,Dandy Ace,Action,19.99,2021,0
1889930,Baldur's Gate: Dark Alliance II,Action,29.99,2022,0
1867510,WrestleQuest,Adventure,29.99,2023,0
1776380,STAR OCEAN THE DIVINE FORCE,Action,59.99,2022,0
2378620,Anomaly Agent,Action,5.99,2024,0
1574310,OXENFREE II: Lost Signals,Adventure,19.99,2023,0
1607240,Mail Time,Adventure,19.99,2023,0
269190,Edge Of Eternity,Action,29.99,2021,0
1454970,New Tales from the Borderlands,Adventure,39.99,2022,0
2095340,Road 96: Mile 0,Action,12.96,2023,0
1660840,Wild Bastards,Action,34.99,2024,0
1386900,Observer: System Redux,Adventure,29.99,2020,0
1747760,Momodora: Moonlit Farewell,Action,16.99,2024,0
1298140,Fobia - St. Dinfna Hotel,Indie,29.99,2022,0
962580,Summer in Mara,Adventure,19.99,2020,0
593150,Ooblets,Adventure,23.99,2023,0
1069530,Narita Boy,Adventure,2.49,2021,0
1710540,Fall of Porcupine,Adventure,19.99,2023,0
1866180,Hooked on You: A Dead by Daylight Dating Sim™,Casual,9.99,2022,0
1839940,Dakar Desert Rally,Racing,14.99,2022,0
1003090,Through the Darkest of Times,Adventure,14.99,2020,0
1221250,NORCO,Adventure,14.99,2022,0
1334730,Dread Templar,Action,19.99,2023,0
1491670,Venba,Other,7.49,2023,0
1186640,Pumpkin Jack,Action,29.99,2020,0
1257360,Bloodstained: Curse of the Moon 2,Action,14.99,2020,0
1823930,Wavetale,Adventure,29.99,2022,0
2366970,Arco,Action,19.99,2024,0
1546310,"El Paso, Elsewhere",Action,19.99,2023,0
1634150,Behind the Frame: The Finest Scenery,Adventure,12.99,2021,0
1446350,You Will Die Here Tonight,Action,19.99,2023,0
1299690,Gori: Cuddly Carnage,Action,21.99,2024,0
2544110,Broken Sword - Shadow of the Templars: Reforged,Adventure,25.49,2024,0
1233260,FAIRY TAIL,Action,59.99,2020,0
1477940,Unknown 9: Awakening,Action,49.99,2024,0
824000,Hokko Life,Adventure,3.99,2022,0
2097230,Turnip Boy Robs a Bank,Action,14.99,2024,0
1373430,Leisure Suit Larry - Wet Dreams Dry Twice,Adventure,34.99,2020,0
1122120,STATIONflow,Simulation,17.99,2020,0
865680,The Eternal Cylinder,Action,24.99,2022,0
1457080,The Mageseeker: A League of Legends Story™,Action,29.99,2023,0
